Time,User,Target
5597,1858.1316,819.0
5607,1858.1316,819.0
5616,1858.3984,819.0
5626,1858.1316,819.0
5636,1857.8646,819.0
5646,1858.1316,819.0
5655,1858.1316,819.0
5666,1858.1316,819.0
5677,1858.3984,819.0
5687,1858.1316,819.0
5695,1858.1316,819.0
5707,1858.1316,819.0
5717,1857.8646,819.0
5726,1858.3984,819.0
5737,1858.1316,819.0
5746,1858.3984,819.0
5757,1858.1316,819.0
5767,1858.1316,819.0
5776,1857.8646,819.0
5785,1858.1316,819.0
5797,1858.3984,819.0
5807,1858.1316,819.0
5818,1858.1316,819.0
5828,1857.8646,819.0
5837,1858.1316,819.0
5846,1858.1316,819.0
5857,1857.8646,819.0
5867,1858.1316,819.0
5877,1858.1316,819.0
5886,1858.3984,819.0
5897,1858.1316,819.0
5907,1857.8646,819.0
5917,1858.1316,819.0
5926,1858.1316,819.0
5937,1858.1316,819.0
5945,1857.5977,819.0
5957,1857.8646,819.0
5967,1858.1316,819.0
5977,1858.1316,819.0
5987,1858.3984,819.0
5996,1858.1316,819.0
6008,1858.1316,819.0
6016,1857.8646,819.0
6026,1858.3984,819.0
6036,1857.8646,819.0
6047,1858.1316,819.0
6058,1858.1316,819.0
6066,1858.1316,819.0
6076,1857.8646,819.0
6087,1857.8646,819.0
6097,1858.1316,819.0
6107,1858.1316,819.0
6116,1858.1316,819.0
6126,1858.1316,819.0
6137,1858.1316,819.0
6146,1858.1316,819.0
6158,1858.1316,819.0
6168,1857.8646,819.0
6175,1858.1316,819.0
6187,1857.8646,819.0
6197,1858.1316,819.0
6206,1858.3984,819.0
6216,1858.1316,819.0
6225,1858.1316,819.0
6235,1858.1316,819.0
6246,1858.1316,819.0
6257,1858.1316,819.0
6267,1858.1316,819.0
6277,1858.3984,819.0
6286,1858.1316,819.0
6297,1858.1316,819.0
6306,1858.1316,819.0089
6317,1858.1316,819.0354
6327,1858.1316,819.0797
6335,1858.3984,819.1416
6347,1858.1316,819.2213
6357,1858.1316,819.3186
6367,1858.1316,819.4336
6376,1857.8646,819.5663
6386,1857.8646,819.71655
6395,1858.3984,819.8844
6406,1858.1316,820.06995
6416,1858.3984,820.2731
6427,1858.1316,820.4939
6436,1857.8646,820.7322
6446,1858.1316,820.9879
6457,1857.8646,821.2612
6467,1858.1316,821.552
6476,1858.1316,821.8602
6486,1858.1316,822.1858
6497,1858.1316,822.5288
6506,1858.1316,822.88916
6516,1858.1316,823.26685
6527,1857.8646,823.66174
6537,1857.8646,824.074
6546,1858.1316,824.5033
6558,1858.1316,824.9497
6566,1858.1316,825.4133
6575,1858.1316,825.8939
6587,1857.8646,826.3916
6596,1857.8646,826.9061
6607,1858.1316,827.4376
6617,1858.1316,827.98596
6626,1857.8646,828.551
6635,1858.1316,829.13293
6647,1858.3984,829.7313
6657,1858.1316,830.34644
6666,1857.5977,830.97815
6677,1858.1316,831.62634
6686,1857.8646,832.2909
6696,1858.3984,832.9718
6707,1858.3984,833.66895
6717,1857.8646,834.3823
6726,1858.1316,835.1118
6737,1858.1316,835.85754
6746,1858.1316,836.619
6757,1857.8646,837.3965
6766,1858.3984,838.18976
6778,1858.1316,838.9989
6787,1857.8646,839.8236
6797,1857.8646,840.6639
6807,1857.8646,841.5196
6817,1858.1316,842.39087
6827,1858.1316,843.27734
6837,1858.1316,844.17914
6847,1858.1316,845.096
6856,1858.1316,846.02795
6867,1857.8646,846.97473
6875,1857.8646,847.93646
6886,1857.8646,848.9129
6896,1857.8646,849.904
6907,1857.8646,850.9097
6917,1858.1316,851.9298
6927,1858.1316,852.96423
6936,1858.1316,854.01294
6946,1858.1316,855.07574
6957,1858.1316,856.1526
6967,1858.1316,857.2434
6977,1858.1316,858.34796
6987,1858.1316,859.4662
6997,1858.1316,860.59796
7008,1858.1316,861.74335
7016,1858.1316,862.9019
7027,1858.1316,864.0738
7036,1858.1316,865.2587
7047,1858.1316,866.45667
7058,1858.1316,867.6674
7066,1858.1316,868.89105
7077,1858.1316,870.12714
7088,1858.1316,871.37585
7097,1858.1316,872.6369
7108,1858.1316,873.91003
7117,1858.1316,875.1954
7127,1858.1316,876.4927
7138,1858.3984,877.8018
7147,1857.8646,879.1226
7157,1858.1316,880.4551
7166,1857.8646,881.79895
7176,1858.3984,883.1541
7187,1858.1316,884.52045
7197,1857.8646,885.8977
7207,1857.8646,887.2859
7217,1858.1316,888.6849
7227,1858.1316,890.09436
7237,1858.1316,891.5143
7247,1857.8646,892.94464
7257,1858.1316,894.3851
7267,1858.1316,895.83545
7276,1858.1316,897.2958
7288,1858.1316,898.7658
7297,1857.8646,900.2455
7306,1858.1316,901.73444
7316,1857.8646,903.23267
7327,1858.1316,904.74005
7337,1858.1316,906.2564
7347,1858.1316,907.78156
7358,1857.8646,909.3153
7367,1857.5977,910.8576
7377,1858.1316,912.4082
7387,1858.1316,913.967
7397,1858.1316,915.53375
7407,1857.8646,917.10834
7417,1858.1316,918.6908
7428,1858.1316,920.2806
7437,1857.8646,921.8778
7447,1857.8646,923.4823
7456,1858.1316,925.0938
7467,1858.1316,926.7121
7478,1857.8646,928.33716
7487,1858.1316,929.9688
7497,1857.8646,931.6068
7507,1857.8646,933.251
7517,1857.8646,934.90125
7526,1857.8646,936.55743
7537,1857.8646,938.2192
7545,1857.8646,939.88666
7557,1858.1316,941.5594
7566,1858.1316,943.23724
7577,1857.8646,944.92035
7587,1858.1316,946.60815
7597,1858.1316,948.3006
7607,1858.1316,949.99774
7616,1858.1316,951.69904
7627,1858.1316,953.4046
7636,1857.8646,955.1141
7646,1857.8646,956.82745
7657,1858.1316,958.54443
7667,1857.8646,960.2649
7677,1857.5977,961.9886
7685,1858.1316,963.7154
7697,1858.1316,965.4451
7707,1857.8646,967.17773
7717,1858.1316,968.9129
7727,1857.8646,970.6504
7737,1857.8646,972.3901
7747,1858.1316,974.1319
7755,1857.8646,975.87555
7767,1858.1316,977.621
7777,1858.1316,979.36786
7787,1857.8646,981.1161
7795,1858.1316,982.86554
7806,1858.1316,984.6159
7817,1858.1316,986.3671
7827,1858.1316,988.11884
7837,1858.1316,989.8711
7847,1858.1316,991.62366
7856,1857.8646,993.3763
7866,1858.1316,995.1289
7876,1858.3984,996.88116
7886,1858.1316,998.63293
7898,1858.1316,1000.3841
7906,1857.8646,1002.13446
7916,1858.3984,1003.88385
7926,1858.1316,1005.6321
7935,1857.8646,1007.379
7947,1858.1316,1009.12445
7957,1858.1316,1010.86804
7966,1858.1316,1012.6099
7978,1858.1316,1014.3496
7988,1857.8646,1016.08716
8000,1857.8646,1017.8223
8008,1858.1316,1019.5548
8018,1857.8646,1021.2846
8027,1858.1316,1023.0114
8038,1857.8646,1024.7351
8048,1857.8646,1026.4556
8058,1858.1316,1028.1726
8068,1858.1316,1029.886
8079,1857.8646,1031.5955
8088,1858.1316,1033.3009
8098,1858.1316,1035.0023
8107,1858.1316,1036.6993
8116,1858.1316,1038.3918
8128,1857.8646,1040.0796
8137,1857.5977,1041.7627
8147,1858.1316,1043.4407
8157,1858.1316,1045.1133
8168,1858.1316,1046.7808
8177,1857.8646,1048.4426
8188,1858.1316,1050.0988
8197,1857.8646,1051.749
8209,1857.8646,1053.3932
8219,1858.1316,1055.0312
8228,1858.1316,1056.6628
8239,1858.1316,1058.2878
8249,1858.1316,1059.9062
8258,1858.1316,1061.5177
8268,1857.8646,1063.1222
8278,1858.1316,1064.7195
8289,1857.8646,1066.3093
8298,1858.1316,1067.8916
