Time,User,Target
3618,1858.1316,859.4662
3629,1857.8646,860.59796
3638,1858.1316,861.74335
3648,1857.8646,862.9019
3659,1858.1316,864.0738
3669,1858.1316,865.2587
3679,1858.1316,866.45667
3688,1858.1316,867.6674
3697,1857.8646,868.89105
3709,1858.1316,870.12714
3719,1857.8646,871.37585
3727,1857.8646,872.6369
3739,1857.8646,873.91003
3749,1857.8646,875.1954
3758,1858.1316,876.4927
3768,1858.1316,877.8018
3779,1858.1316,879.1226
3788,1857.8646,880.4551
3798,1858.1316,881.79895
3808,1858.1316,883.1541
3819,1858.1316,884.52045
3829,1858.1316,885.8977
3839,1858.1316,887.2859
3847,1857.8646,888.6849
3858,1858.1316,890.09436
3871,1857.8646,891.5143
3878,1858.1316,892.94464
3887,1858.3984,894.3851
3898,1857.8646,895.83545
3909,1857.8646,897.2958
3918,1857.8646,898.7658
3927,1858.1316,900.2455
3938,1858.1316,901.73444
3949,1858.1316,903.23267
3959,1858.1316,904.74005
3968,1858.1316,906.2564
3978,1858.1316,907.78156
3989,1858.1316,909.3153
3997,1858.1316,910.8576
4008,1857.8646,912.4082
4019,1857.8646,913.967
4028,1858.1316,915.53375
4038,1858.1316,917.10834
4049,1858.1316,918.6908
4059,1858.1316,920.2806
4068,1858.1316,921.8778
4078,1858.1316,923.4823
4087,1858.1316,925.0938
4099,1858.1316,926.7121
4109,1858.1316,928.33716
4118,1858.1316,929.9688
4129,1857.8646,931.6068
4138,1858.3984,933.251
4149,1858.1316,934.90125
4159,1858.1316,936.55743
4168,1857.8646,938.2192
4179,1857.8646,939.88666
4189,1857.8646,941.5594
4200,1858.1316,943.23724
4209,1857.8646,944.92035
4220,1857.8646,946.60815
4228,1858.1316,948.3006
4237,1858.3984,949.99774
4248,1858.3984,951.69904
4258,1858.1316,953.4046
4269,1857.8646,955.1141
4280,1858.1316,956.82745
4290,1858.1316,958.54443
4298,1857.8646,960.2649
4309,1858.1316,961.9886
4319,1857.5977,963.7154
4329,1858.1316,965.4451
4338,1858.1316,967.17773
4348,1858.1316,968.9129
4358,1858.1316,970.6504
4368,1858.1316,972.3901
4379,1858.1316,974.1319
4388,1857.8646,975.87555
4399,1858.1316,977.621
4409,1857.8646,979.36786
4418,1857.8646,981.1161
4428,1857.8646,982.86554
4437,1858.1316,984.6159
4449,1858.1316,986.3671
4459,1857.8646,988.11884
4469,1858.1316,989.8711
4480,1858.1316,991.62366
4488,1858.1316,993.3763
4499,1858.1316,995.1289
4509,1858.1316,996.88116
4518,1858.1316,998.63293
4528,1857.8646,1000.3841
4538,1857.8646,1002.13446
4549,1858.1316,1003.88385
4559,1858.1316,1005.6321
4569,1858.1316,1007.379
4578,1858.1316,1009.12445
4588,1858.1316,1010.86804
4599,1858.1316,1012.6099
4608,1858.1316,1014.3496
4618,1857.8646,1016.08716
4628,1858.1316,1017.8223
4639,1858.1316,1019.5548
4649,1858.1316,1021.2846
4658,1858.1316,1023.0114
4669,1858.1316,1024.7351
4679,1857.8646,1026.4556
4689,1857.8646,1028.1726
4699,1858.1316,1029.886
4709,1858.1316,1031.5955
4718,1857.8646,1033.3009
4728,1858.1316,1035.0023
4737,1857.8646,1036.6993
4749,1858.1316,1038.3918
4759,1858.1316,1040.0796
4768,1858.3984,1041.7627
4778,1857.8646,1043.4407
4790,1858.1316,1045.1133
4799,1857.8646,1046.7808
4809,1858.1316,1048.4426
4818,1857.8646,1050.0988
4829,1857.8646,1051.749
4839,1858.3984,1053.3932
4848,1857.8646,1055.0312
4858,1857.8646,1056.6628
4867,1857.8646,1058.2878
4878,1858.1316,1059.9062
4889,1857.8646,1061.5177
4899,1858.1316,1063.1222
4908,1858.1316,1064.7195
4918,1857.8646,1066.3093
4928,1857.8646,1067.8916
4937,1858.1316,1069.4663
4948,1858.1316,1071.033
4958,1857.8646,1072.5918
4968,1858.1316,1074.1423
4978,1857.8646,1075.6847
4989,1857.8646,1077.2185
4999,1858.1316,1078.7435
5008,1858.1316,1080.2599
5019,1857.8646,1081.7673
5029,1857.8646,1083.2656
5038,1858.1316,1084.7545
5047,1857.8646,1086.2341
5058,1857.8646,1087.7042
5068,1858.1316,1089.1646
5079,1858.1316,1090.615
5088,1858.1316,1092.0554
5099,1858.1316,1093.4857
5109,1857.8646,1094.9056
5119,1857.8646,1096.3152
5128,1857.8646,1097.7141
5137,1857.8646,1099.1023
5148,1857.8646,1100.4796
5159,1858.1316,1101.846
5169,1858.1316,1103.201
5179,1857.8646,1104.5449
5188,1858.1316,1105.8773
5197,1858.1316,1107.1981
5208,1857.8646,1108.5073
5219,1858.1316,1109.8047
5227,1858.3984,1111.09
5238,1857.8646,1112.3632
5249,1857.8646,1113.6243
5257,1858.3984,1114.8728
5269,1858.1316,1116.1089
5278,1858.1316,1117.3325
5288,1858.1316,1118.5433
5299,1857.8646,1119.7412
5308,1857.8646,1120.9263
5320,1858.1316,1122.098
5329,1858.1316,1123.2567
5339,1858.1316,1124.402
5348,1858.3984,1125.5338
5359,1858.1316,1126.6521
5369,1858.1316,1127.7566
5378,1857.8646,1128.8474
5390,1858.1316,1129.9242
5399,1857.8646,1130.987
5408,1858.1316,1132.0356
5419,1858.1316,1133.0702
5430,1858.1316,1134.0903
5438,1857.8646,1135.096
5448,1858.1316,1136.0872
5459,1858.3984,1137.0635
5469,1858.1316,1138.0253
5479,1857.8646,1138.9722
5488,1858.1316,1139.904
5497,1857.8646,1140.8208
5509,1857.8646,1141.7227
5519,1858.1316,1142.6091
5527,1858.1316,1143.4803
5539,1858.1316,1144.3362
5549,1858.1316,1145.1765
5559,1858.1316,1146.0012
5570,1857.8646,1146.8102
5579,1858.1316,1147.6035
5590,1858.1316,1148.381
5598,1857.8646,1149.1426
5610,1858.1316,1149.8882
5618,1858.1316,1150.6177
5629,1857.8646,1151.331
5638,1858.1316,1152.0283
5647,1857.8646,1152.7091
5659,1858.3984,1153.3738
5668,1858.1316,1154.0219
5679,1857.8646,1154.6536
5687,1857.8646,1155.2686
5699,1858.1316,1155.8672
5709,1858.1316,1156.449
5719,1858.1316,1157.0142
5728,1858.3984,1157.5624
5738,1858.1316,1158.0939
5748,1857.8646,1158.6084
5760,1857.8646,1159.106
5770,1858.1316,1159.5867
5779,1857.8646,1160.0503
5789,1858.1316,1160.4968
5799,1858.1316,1160.926
5809,1858.1316,1161.3383
5818,1858.1316,1161.7332
5828,1857.8646,1162.1108
5837,1857.8646,1162.4712
5849,1857.8646,1162.8142
5859,1858.1316,1163.1399
5869,1858.1316,1163.448
5879,1858.1316,1163.7388
5890,1858.1316,1164.0121
5899,1858.1316,1164.2678
5908,1858.1316,1164.5061
5919,1857.8646,1164.7268
5929,1857.8646,1164.9299
5939,1858.1316,1165.1156
5948,1858.1316,1165.2834
5958,1858.1316,1165.4338
5969,1857.8646,1165.5664
5979,1857.8646,1165.6814
5989,1858.1316,1165.7788
6000,1857.8646,1165.8584
6009,1857.8646,1165.9203
6019,1857.8646,1165.9646
6028,1858.1316,1165.9912
6039,1857.8646,1166.0
6050,1858.1316,1166.0
6059,1857.8646,1166.0
6068,1858.1316,1166.0
6078,1858.1316,1166.0
6089,1858.1316,1166.0
6099,1858.1316,1166.0
6109,1858.3984,1166.0
6118,1858.1316,1166.0
6129,1858.3984,1166.0
6140,1858.1316,1166.0
6149,1858.1316,1166.0
6160,1858.1316,1166.0
6168,1858.1316,1166.0
6177,1858.3984,1166.0
6190,1857.8646,1166.0
6199,1857.8646,1166.0
6209,1857.8646,1166.0
6218,1858.1316,1166.0
6229,1857.8646,1166.0
6239,1858.3984,1166.0
6249,1858.1316,1166.0
6259,1858.1316,1166.0
6268,1857.8646,1166.0
6279,1858.1316,1166.0
6290,1858.1316,1166.0
6300,1858.1316,1166.0
6308,1858.1316,1166.0
6319,1858.1316,1166.0
6328,1858.1316,1166.0
6338,1858.1316,1166.0
6349,1858.1316,1166.0
6359,1857.8646,1166.0
6369,1858.3984,1166.0
6379,1858.1316,1166.0
6389,1858.1316,1166.0
6398,1857.8646,1166.0
6409,1857.8646,1166.0
6419,1858.3984,1166.0
6429,1858.1316,1166.0
6437,1858.1316,1166.0
6449,1858.1316,1166.0
6458,1858.1316,1166.0
6469,1858.1316,1166.0
6478,1857.8646,1166.0
6490,1857.8646,1166.0
6498,1858.1316,1166.0
6509,1858.1316,1166.0
6519,1857.8646,1166.0
6529,1858.1316,1166.0
6538,1858.1316,1166.0
6549,1858.1316,1166.0
6559,1858.1316,1166.0
6569,1857.8646,1166.0
6579,1858.3984,1166.0
6589,1857.8646,1166.0
6599,1857.8646,1166.0
6609,1857.8646,1166.0
6620,1858.1316,1166.0
6629,1858.3984,1166.0
6638,1857.8646,1166.0
6648,1858.1316,1166.0
6659,1858.1316,1166.0
6668,1858.1316,1166.0
6678,1858.1316,1166.0
6688,1858.1316,1166.0
6699,1858.1316,1166.0
6710,1857.8646,1166.0
6719,1857.8646,1166.0
6730,1858.1316,1166.0
6739,1858.1316,1166.0
6749,1857.8646,1166.0
6759,1858.1316,1166.0
6769,1857.8646,1166.0
6779,1858.1316,1166.0
6790,1858.1316,1166.0
6799,1858.3984,1166.0
6809,1858.1316,1166.0
6819,1858.1316,1166.0
6829,1857.8646,1166.0
6839,1857.8646,1166.0
6849,1857.8646,1166.0
6860,1858.1316,1166.0
6868,1857.8646,1166.0
6878,1858.1316,1166.0
6889,1858.1316,1166.0
6899,1858.1316,1166.0
6910,1858.3984,1166.0
6919,1858.3984,1166.0
6928,1858.1316,1166.0
6938,1858.1316,1166.0
6949,1858.1316,1166.0
6959,1857.8646,1166.0
6969,1857.8646,1166.0
6980,1858.3984,1166.0
6990,1857.8646,1166.0
6999,1857.8646,1166.0
7009,1858.1316,1166.0
7019,1858.1316,1166.0
7028,1857.8646,1166.0
7039,1858.1316,1166.0
7049,1858.1316,1166.0
7060,1857.8646,1166.0
7070,1858.1316,1166.0
7078,1858.1316,1166.0
7090,1858.1316,1166.0
7099,1858.1316,1166.0
7109,1857.8646,1166.0
7120,1857.8646,1166.0
7129,1857.8646,1166.0
7139,1858.1316,1166.0
7149,1858.1316,1166.0
7159,1858.1316,1166.0
7169,1858.1316,1166.0
7179,1858.3984,1166.0
7189,1858.1316,1166.0
7199,1858.1316,1166.0
7210,1857.8646,1166.0
7218,1857.8646,1166.0
7228,1858.1316,1166.0
7239,1858.1316,1166.0
7249,1858.1316,1166.0
7259,1858.1316,1166.0
7268,1858.1316,1166.0
7279,1857.8646,1166.0
7288,1858.1316,1166.0
7299,1858.1316,1166.0
7308,1857.8646,1166.0
7318,1858.3984,1166.0
7329,1858.1316,1166.0
7340,1858.1316,1166.0
7349,1858.1316,1166.0
7360,1858.1316,1166.0
7368,1858.1316,1166.0
7378,1858.3984,1166.0
7390,1858.1316,1166.0
7399,1858.1316,1166.0
7407,1858.1316,1166.0
7419,1858.1316,1166.0
7429,1858.1316,1166.0
7438,1857.8646,1166.0
7448,1858.1316,1166.0
7458,1858.1316,1166.0
7469,1858.1316,1166.0
7480,1857.8646,1166.0
7489,1858.1316,1166.0
7498,1858.1316,1166.0
7509,1858.1316,1166.0
7520,1858.1316,1166.0
7529,1858.1316,1166.0
7539,1857.8646,1166.0
7548,1857.8646,1166.0
7559,1857.8646,1166.0
7568,1858.1316,1166.0
7579,1857.8646,1166.0
7590,1858.1316,1166.0
7599,1858.1316,1166.0
7609,1858.1316,1166.0
7619,1857.8646,1166.0
7627,1857.8646,1166.0
7639,1857.5977,1166.0
7649,1857.8646,1166.0
7659,1858.1316,1166.0
7669,1857.8646,1166.0
7679,1857.8646,1166.0
7688,1857.8646,1166.0
7698,1857.5977,1166.0
7709,1858.1316,1166.0
7719,1858.1316,1166.0
7730,1858.1316,1166.0
7740,1858.1316,1166.0
7749,1858.1316,1166.0
7759,1857.8646,1166.0
7769,1858.1316,1166.0
7780,1858.3984,1166.0
7789,1858.3984,1166.0
7799,1858.1316,1166.0
7810,1857.8646,1166.0
7819,1857.8646,1166.0
7829,1858.1316,1166.0
7839,1858.1316,1166.0
7849,1858.1316,1166.0
7858,1858.1316,1166.0
7868,1857.8646,1166.0
7880,1858.1316,1166.0
7888,1858.1316,1166.0
7898,1858.1316,1166.0
7908,1858.1316,1166.0
7919,1858.1316,1166.0
7930,1857.8646,1166.0
7938,1857.8646,1166.0
7949,1857.8646,1166.0
7959,1858.1316,1166.0
7968,1858.1316,1166.0
7979,1858.1316,1166.0
7990,1858.3984,1166.0
8000,1858.1316,1166.0
8008,1857.8646,1166.0
8019,1858.1316,1166.0
8028,1858.1316,1166.0
8040,1858.3984,1166.0
8050,1858.1316,1166.0
8059,1858.1316,1166.0
8069,1858.1316,1166.0
8079,1857.8646,1166.0
8088,1858.1316,1166.0
8098,1858.1316,1166.0
8109,1857.8646,1166.0
8119,1857.8646,1166.0
8130,1858.1316,1166.0
8140,1858.1316,1166.0
8149,1858.1316,1166.0
8159,1858.1316,1166.0
8169,1858.1316,1166.0
8178,1858.1316,1166.0
8188,1857.8646,1166.0
8199,1857.8646,1166.0
8210,1857.8646,1166.0
8219,1858.1316,1166.0
8229,1858.1316,1166.0
8238,1858.1316,1166.0
8249,1857.8646,1166.0
8259,1857.8646,1166.0
8269,1858.1316,1166.0
8279,1857.8646,1166.0
8288,1858.1316,1166.0
8299,1858.1316,1166.0
8308,1858.1316,1166.0
8318,1858.1316,1166.0
8328,1857.8646,1166.0
8339,1858.3984,1166.0
8348,1858.1316,1166.0
8359,1858.1316,1166.0
8369,1857.8646,1166.0
8379,1857.8646,1166.0
8390,1857.8646,1166.0
8399,1858.1316,1166.0
8409,1858.1316,1166.0
8418,1857.8646,1166.0
8429,1858.1316,1166.0
8438,1858.1316,1166.0
8449,1857.8646,1166.0
8459,1858.1316,1166.0
8468,1858.1316,1166.0
8478,1858.1316,1166.0
8488,1857.8646,1166.0
8500,1858.1316,1166.0
8509,1858.1316,1166.0
8518,1858.1316,1166.0
8530,1857.8646,1166.0
8539,1858.3984,1166.0
8549,1857.8646,1166.0
8559,1857.8646,1166.0
8569,1858.1316,1166.0
8578,1857.8646,1166.0
8589,1858.1316,1166.0
8597,1858.3984,1166.0
8609,1858.1316,1166.0
8618,1858.1316,1166.0
8628,1858.3984,1166.0
8639,1858.1316,1166.0
8649,1857.8646,1166.0
8658,1858.1316,1166.0
8669,1858.1316,1166.0
8680,1858.1316,1166.0
8688,1858.3984,1166.0
8700,1857.8646,1166.0
8709,1858.1316,1166.0
8719,1858.1316,1166.0
8728,1858.1316,1166.0
8739,1858.1316,1166.0
8749,1858.1316,1166.0
8759,1858.3984,1166.0
8770,1857.5977,1166.0
8779,1858.3984,1166.0
8789,1857.8646,1166.0
8800,1857.8646,1166.0
8809,1858.3984,1166.0
8820,1857.8646,1166.0
8829,1858.1316,1166.0
8838,1858.1316,1166.0
8848,1857.8646,1166.0
8859,1858.1316,1166.0
8869,1858.1316,1166.0
8879,1858.1316,1166.0
8889,1857.8646,1166.0
8899,1858.1316,1166.0
8910,1858.1316,1166.0
8918,1858.1316,1166.0
8930,1858.1316,1166.0
8938,1857.8646,1166.0
8948,1857.8646,1166.0
8960,1857.8646,1166.0
8969,1858.1316,1166.0
8979,1857.8646,1166.0
8989,1858.1316,1166.0
9000,1857.8646,1166.0
9008,1858.1316,1166.0
9018,1858.1316,1166.0
9028,1857.8646,1166.0
9039,1858.1316,1166.0
9049,1858.1316,1166.0
9059,1858.1316,1166.0
9069,1858.1316,1166.0
9078,1857.8646,1166.0
9089,1857.8646,1166.0
9100,1857.8646,1166.0
9109,1858.1316,1166.0
9119,1858.1316,1166.0
9130,1858.1316,1166.0
9138,1858.1316,1166.0
9149,1858.3984,1166.0
9159,1858.1316,1166.0
9169,1858.1316,1166.0
9180,1858.1316,1166.0089
9189,1857.8646,1166.0354
9200,1858.1316,1166.0796
9208,1858.1316,1166.1416
9218,1857.8646,1166.2212
9229,1857.8646,1166.3186
9240,1858.3984,1166.4336
9248,1857.8646,1166.5662
9258,1858.1316,1166.7166
9269,1857.8646,1166.8845
9279,1858.1316,1167.0701
9289,1858.3984,1167.2732
9300,1858.1316,1167.4939
9310,1858.1316,1167.7322
9319,1857.8646,1167.9879
9328,1858.1316,1168.2612
9338,1858.1316,1168.552
9348,1858.3984,1168.8601
9358,1858.1316,1169.1858
9369,1858.1316,1169.5288
9378,1858.1316,1169.8892
9388,1857.8646,1170.2668
9400,1858.1316,1170.6617
9409,1857.8646,1171.074
9418,1858.1316,1171.5032
9430,1858.3984,1171.9497
9439,1858.1316,1172.4133
9449,1857.8646,1172.894
9459,1857.8646,1173.3916
9469,1857.8646,1173.9061
9478,1858.1316,1174.4376
9489,1858.1316,1174.986
9499,1858.1316,1175.551
9509,1858.1316,1176.1328
9519,1858.1316,1176.7314
9529,1858.1316,1177.3464
9539,1858.3984,1177.9783
9549,1857.8646,1178.6263
9560,1857.8646,1179.2909
9570,1858.1316,1179.9718
9580,1858.1316,1180.669
9589,1858.1316,1181.3823
9599,1857.8646,1182.1118
9610,1857.8646,1182.8574
9620,1857.8646,1183.6191
9629,1858.1316,1184.3965
9639,1858.1316,1185.1898
9649,1858.1316,1185.9989
9658,1858.3984,1186.8236
9669,1857.8646,1187.6638
9678,1857.8646,1188.5197
9689,1858.1316,1189.3909
9698,1858.1316,1190.2773
9708,1858.1316,1191.1791
9718,1858.1316,1192.096
9730,1858.1316,1193.028
9739,1858.1316,1193.9747
9748,1857.8646,1194.9365
9759,1858.3984,1195.9128
9768,1858.1316,1196.904
9778,1858.1316,1197.9097
9789,1858.1316,1198.9298
9798,1858.3984,1199.9644
9810,1858.3984,1201.013
9819,1857.8646,1202.0758
9830,1857.5977,1203.1526
9839,1857.8646,1204.2434
9849,1858.1316,1205.3479
9859,1858.1316,1206.4662
9870,1857.8646,1207.5979
9879,1858.1316,1208.7434
9889,1858.1316,1209.9019
9899,1858.1316,1211.0737
9908,1858.3984,1212.2588
9919,1858.1316,1213.4568
9930,1858.1316,1214.6675
9939,1857.8646,1215.8911
9950,1858.1316,1217.1272
9959,1857.8646,1218.3759
9969,1857.8646,1219.6368
9979,1857.8646,1220.91
9989,1858.1316,1222.1953
9998,1857.8646,1223.4927
10009,1858.1316,1224.8018
10018,1857.8646,1226.1226
10030,1858.1316,1227.4551
10039,1858.1316,1228.799
10050,1858.1316,1230.154
10059,1858.1316,1231.5203
10068,1857.8646,1232.8977
10080,1857.8646,1234.2859
10088,1858.1316,1235.6848
10099,1858.1316,1237.0942
10108,1857.8646,1238.5144
10119,1857.8646,1239.9446
10130,1857.8646,1241.385
